County of Santa Barbara,,,,,,
Daily Rainfall Record - through 08-31-2020 ,,,,,,
,,,,,,
#440 - Goleta Fire Station,,,,,,
"Lat 34-26-35, Long 119-51-13, Elev 75 ft",,,,,,
440,1998,1997,9,2,0.45,
440,1998,1997,9,25,0.01,
440,1998,1997,9,26,0.02,
440,1998,1997,11,11,0.8,
440,1998,1997,11,12,0.02,
440,1998,1997,11,13,0.14,
440,1998,1997,11,14,0.3,
440,1998,1997,11,16,0.32,
440,1998,1997,11,20,0.04,
440,1998,1997,11,26,0.4,
440,1998,1997,11,27,0.22,
440,1998,1997,11,30,1.4,
440,1998,1997,12,5,1,
440,1998,1997,12,6,4,
440,1998,1997,12,7,0.26,
440,1998,1997,12,8,0.4,
440,1998,1997,12,15,0.03,
440,1998,1997,12,18,0.12,
440,1998,1997,12,19,0.78,
440,1998,1998,1,3,0.9,
440,1998,1998,1,4,0.05,
440,1998,1998,1,5,0.22,
440,1998,1998,1,9,0.03,
440,1998,1998,1,10,2.25,
440,1998,1998,1,11,0.15,
440,1998,1998,1,13,0.19,
440,1998,1998,1,16,0.16,
440,1998,1998,1,19,0.6,
440,1998,1998,1,29,1,
440,1998,1998,1,30,0.05,
440,1998,1998,1,31,0.07,
440,1998,1998,2,1,0.1,
440,1998,1998,2,2,3.85,
440,1998,1998,2,3,1.75,
440,1998,1998,2,4,1.17,
440,1998,1998,2,6,2.9,
440,1998,1998,2,7,1.16,
440,1998,1998,2,8,2,
440,1998,1998,2,9,0.6,
440,1998,1998,2,11,0.01,
440,1998,1998,2,14,0.88,
440,1998,1998,2,15,1.05,
440,1998,1998,2,17,0.88,
440,1998,1998,2,20,1.15,
440,1998,1998,2,22,1.75,
440,1998,1998,2,23,1.5,
440,1998,1998,2,24,0.78,
440,1998,1998,3,6,0.36,
440,1998,1998,3,14,0.01,
440,1998,1998,3,17,0.03,
440,1998,1998,3,25,1.75,
440,1998,1998,3,26,0.04,
440,1998,1998,3,28,0.26,
440,1998,1998,3,29,0.01,
440,1998,1998,4,1,0.78,
440,1998,1998,4,2,0.05,
440,1998,1998,4,4,0.32,
440,1998,1998,4,5,0.34,
440,1998,1998,4,12,1.35,
440,1998,1998,4,14,0.03,
440,1998,1998,4,23,0,T
440,1998,1998,5,2,0.5,
440,1998,1998,5,3,0.84,
440,1998,1998,5,4,0.03,
440,1998,1998,5,5,0.62,
440,1998,1998,5,6,0.3,
440,1998,1998,5,11,0.3,
440,1998,1998,5,12,0.98,
440,1998,1998,5,30,0.2,
440,1998,1998,6,7,0.02,
440,1999,1998,9,4,0.03,
440,1999,1998,9,5,0.32,
440,1999,1998,11,8,0.32,
440,1999,1998,11,11,0.03,
440,1999,1998,11,12,0.03,
440,1999,1998,11,28,0.62,
440,1999,1998,11,29,0.02,
440,1999,1998,12,1,0.45,
440,1999,1998,12,2,0.09,
440,1999,1998,12,4,0.03,
440,1999,1998,12,6,0.26,
440,1999,1999,1,20,0.5,
440,1999,1999,1,21,0.07,
440,1999,1999,1,24,0.03,
440,1999,1999,1,25,0.26,
440,1999,1999,1,26,0.31,E70
440,1999,1999,1,27,0.31,
440,1999,1999,1,31,0.4,
440,1999,1999,2,1,0.08,
440,1999,1999,2,6,0.05,
440,1999,1999,2,8,0.02,
440,1999,1999,2,9,0.3,
440,1999,1999,2,10,0.5,
440,1999,1999,3,9,0.15,
440,1999,1999,3,11,0.27,
440,1999,1999,3,15,0.9,
440,1999,1999,3,16,0.32,
440,1999,1999,3,20,0.74,
440,1999,1999,3,21,0.03,
440,1999,1999,3,23,0.04,
440,1999,1999,3,25,1.35,
440,1999,1999,3,26,0.62,
440,1999,1999,4,5,0.38,
440,1999,1999,4,6,0.32,
440,1999,1999,4,8,0.01,
440,1999,1999,4,9,0.14,
440,1999,1999,4,11,0.2,
440,1999,1999,4,12,1.18,
440,1999,1999,4,29,0.08,
440,1999,1999,4,30,0,
440,1999,1999,6,2,0.02,
440,1999,1999,6,3,0.07,
440,1999,1999,7,13,0,
440,2000,1999,9,20,0.01,
440,2000,1999,9,22,0.03,
440,2000,1999,11,8,1.26,
440,2000,1999,11,17,0.03,
440,2000,1999,11,20,0.2,
440,2000,2000,1,17,0.01,
440,2000,2000,1,18,0.3,
440,2000,2000,1,19,0.01,
440,2000,2000,1,24,0.13,
440,2000,2000,1,25,1.05,
440,2000,2000,1,26,0.4,
440,2000,2000,1,30,0.04,
440,2000,2000,1,31,0.25,
440,2000,2000,2,4,0.38,
440,2000,2000,2,10,0.64,
440,2000,2000,2,11,0.45,
440,2000,2000,2,12,0.72,
440,2000,2000,2,13,0.48,
440,2000,2000,2,14,1.05,
440,2000,2000,2,15,0.5,
440,2000,2000,2,16,0.02,
440,2000,2000,2,17,0.24,E70
440,2000,2000,2,20,0.47,E70
440,2000,2000,2,21,1.52,
440,2000,2000,2,22,1.5,
440,2000,2000,2,23,1.52,
440,2000,2000,2,24,1,
440,2000,2000,2,25,0.01,
440,2000,2000,2,27,0.32,
440,2000,2000,2,28,0.5,
440,2000,2000,2,29,0.02,
440,2000,2000,3,3,0.14,
440,2000,2000,3,4,0.7,
440,2000,2000,3,5,0.65,
440,2000,2000,3,6,1.35,
440,2000,2000,3,7,0.02,
440,2000,2000,3,8,0.93,
440,2000,2000,3,9,0.04,
440,2000,2000,4,15,0.06,
440,2000,2000,4,17,1.55,
440,2000,2000,4,18,2.25,
440,2000,2000,4,19,0.1,
440,2000,2000,6,8,0,
440,2000,2000,6,9,0,
440,2001,2000,9,21,0.04,
440,2001,2000,10,12,0,
440,2001,2000,10,25,0.03,
440,2001,2000,10,26,0.03,
440,2001,2000,10,27,0.7,
440,2001,2000,10,28,0.12,
440,2001,2000,10,29,0.46,
440,2001,2000,10,30,0.23,
440,2001,2000,12,7,0.09,
440,2001,2000,12,12,0,
440,2001,2000,12,14,0,
440,2001,2001,1,8,0.5,
440,2001,2001,1,9,0.02,
440,2001,2001,1,11,4.75,
440,2001,2001,1,12,1.75,
440,2001,2001,1,13,0,E70
440,2001,2001,1,24,0.7,
440,2001,2001,1,25,0.05,
440,2001,2001,1,26,0.62,
440,2001,2001,1,27,0.06,
440,2001,2001,2,10,0.81,P70
440,2001,2001,2,11,0.4,P70
440,2001,2001,2,12,0.97,P70
440,2001,2001,2,13,1.2,
440,2001,2001,2,14,0.34,
440,2001,2001,2,18,0.05,E486
440,2001,2001,2,19,0.1,P486
440,2001,2001,2,20,0.82,P486
440,2001,2001,2,21,0.08,
440,2001,2001,2,23,0.11,
440,2001,2001,2,24,0.1,
440,2001,2001,2,25,0.65,
440,2001,2001,2,26,0.22,
440,2001,2001,2,27,0,
440,2001,2001,2,28,0.25,
440,2001,2001,3,1,0.02,
440,2001,2001,3,4,0.07,
440,2001,2001,3,5,5.7,
440,2001,2001,3,6,1.77,E70
440,2001,2001,3,7,0.15,
440,2001,2001,4,5,0,
440,2001,2001,4,10,0.04,E70
440,2001,2001,4,21,0.39,E70
440,2002,2001,9,1,0,
440,2002,2001,10,30,0.09,
440,2002,2001,10,31,0.52,
440,2002,2001,11,11,0.65,
440,2002,2001,11,12,0.02,
440,2002,2001,11,13,0.83,E70
440,2002,2001,11,24,0.12,
440,2002,2001,11,25,1.45,
440,2002,2001,11,29,0.56,
440,2002,2001,11,30,0.25,P70
440,2002,2001,12,3,0.75,P70
440,2002,2001,12,14,0.04,
440,2002,2001,12,15,0.13,
440,2002,2001,12,20,0.03,
440,2002,2001,12,21,0.4,
440,2002,2001,12,29,0.28,
440,2002,2001,12,30,0.32,
440,2002,2001,12,31,0.24,
440,2002,2002,1,3,0.16,E70
440,2002,2002,1,28,1.15,
440,2002,2002,2,17,0.35,
440,2002,2002,2,18,0.03,
440,2002,2002,3,7,0.24,
440,2002,2002,3,18,0.15,
440,2002,2002,3,23,0.08,E70
440,2002,2002,3,24,0.08,E70
440,2002,2002,4,27,0.08,
440,2002,2002,5,20,0,
440,2002,2002,5,21,0.05,
440,2003,2002,9,6,0.04,E70
440,2003,2002,9,29,0.14,
440,2003,2002,11,7,0.05,
440,2003,2002,11,8,3.75,
440,2003,2002,11,9,2,
440,2003,2002,11,10,0.16,
440,2003,2002,11,30,0.12,E70
440,2003,2002,12,7,0.04,E70
440,2003,2002,12,15,0.65,
440,2003,2002,12,17,1.97,E70
440,2003,2002,12,18,0.04,E70
440,2003,2002,12,20,1.75,
440,2003,2002,12,21,0.04,
440,2003,2002,12,22,1.25,
440,2003,2002,12,29,0.28,
440,2003,2002,12,31,0.03,
440,2003,2003,1,1,0.12,
440,2003,2003,2,11,0.56,
440,2003,2003,2,12,0.48,
440,2003,2003,2,13,1.05,
440,2003,2003,2,14,0.15,
440,2003,2003,2,25,0.33,
440,2003,2003,2,27,0.15,
440,2003,2003,3,5,0.03,
440,2003,2003,3,15,4.22,
440,2003,2003,3,16,1,
440,2003,2003,4,13,0.16,
440,2003,2003,4,14,1.18,
440,2003,2003,4,15,0,E70
440,2003,2003,4,28,0.05,
440,2003,2003,4,29,0.01,
440,2003,2003,5,3,1.55,
440,2003,2003,5,4,0.4,
440,2003,2003,6,10,0.03,
440,2004,2003,11,1,0.9,
440,2004,2003,11,3,0.07,
440,2004,2003,11,4,0.09,
440,2004,2003,11,9,0.6,
440,2004,2003,11,13,0,
440,2004,2003,12,7,0,E70
440,2004,2003,12,15,0.26,
440,2004,2003,12,21,0.08,E70
440,2004,2003,12,23,0.05,
440,2004,2003,12,24,0.58,
440,2004,2003,12,25,0.52,
440,2004,2003,12,26,1.25,
440,2004,2003,12,30,0.06,
440,2004,2004,1,2,0.4,
440,2004,2004,1,3,0.07,
440,2004,2004,1,28,0.03,
440,2004,2004,2,3,0.7,
440,2004,2004,2,18,0.16,
440,2004,2004,2,19,0.4,
440,2004,2004,2,21,0.04,E70
440,2004,2004,2,22,0.12,E70
440,2004,2004,2,23,0.35,E70
440,2004,2004,2,26,3.75,
440,2004,2004,3,2,0.5,
440,2004,2004,3,26,0,
440,2005,2004,10,17,0.26,
440,2005,2004,10,18,0.22,
440,2005,2004,10,19,0.17,
440,2005,2004,10,20,1.51,
440,2005,2004,10,27,1.1,
440,2005,2004,10,28,0.03,
440,2005,2004,11,4,0.06,
440,2005,2004,11,5,0.04,
440,2005,2004,11,28,0.05,
440,2005,2004,12,5,0.02,
440,2005,2004,12,6,0.24,
440,2005,2004,12,7,0,
440,2005,2004,12,8,0.26,
440,2005,2004,12,27,0.1,
440,2005,2004,12,28,4.75,
440,2005,2004,12,29,1.2,
440,2005,2004,12,30,0.15,
440,2005,2004,12,31,1.25,
440,2005,2005,1,2,0.2,E70
440,2005,2005,1,3,1.22,E70
440,2005,2005,1,4,0.2,E70
440,2005,2005,1,7,0.68,
440,2005,2005,1,8,1.1,
440,2005,2005,1,9,4.8,
440,2005,2005,1,10,4.25,
440,2005,2005,1,11,0.44,
440,2005,2005,1,12,0.05,
440,2005,2005,1,27,0.04,E70
440,2005,2005,1,28,0.24,E70
440,2005,2005,1,29,0.12,E70
440,2005,2005,2,11,0.46,
440,2005,2005,2,12,0.05,
440,2005,2005,2,13,0,
440,2005,2005,2,14,0,
440,2005,2005,2,16,0.3,
440,2005,2005,2,17,0.04,
440,2005,2005,2,18,1.2,
440,2005,2005,2,19,1.65,
440,2005,2005,2,20,0.1,
440,2005,2005,2,21,1.52,
440,2005,2005,2,22,0.7,
440,2005,2005,2,23,1.15,
440,2005,2005,2,28,0.2,
440,2005,2005,3,3,0.15,
440,2005,2005,3,4,0.7,
440,2005,2005,3,5,0.16,E70
440,2005,2005,3,19,0.41,
440,2005,2005,3,20,0.1,
440,2005,2005,3,21,0,
440,2005,2005,3,22,0,
440,2005,2005,3,23,2.75,
440,2005,2005,3,28,0.12,E70
440,2005,2005,4,27,0,
440,2005,2005,4,28,0.8,
440,2005,2005,5,5,0.02,
440,2005,2005,5,6,0.49,
440,2005,2005,5,9,0.4,
440,2006,2005,9,26,0.09,
440,2006,2005,9,27,0.03,
440,2006,2005,10,17,0.04,
440,2006,2005,10,18,0.72,
440,2006,2005,10,25,0.08,
440,2006,2005,11,9,1.5,
440,2006,2005,11,10,0.51,E70
440,2006,2005,12,2,0.32,
440,2006,2005,12,3,0.2,
440,2006,2005,12,19,0.07,
440,2006,2005,12,26,0.15,
440,2006,2005,12,27,0.04,
440,2006,2005,12,31,0.08,
440,2006,2006,1,1,2.5,
440,2006,2006,1,2,2.74,
440,2006,2006,1,3,0.2,
440,2006,2006,1,14,0.08,
440,2006,2006,1,15,0.04,
440,2006,2006,2,18,0.51,E70
440,2006,2006,2,19,0.39,E70
440,2006,2006,2,20,0,
440,2006,2006,2,27,0.08,E70
440,2006,2006,2,28,2,
440,2006,2006,3,3,0.43,E70
440,2006,2006,3,4,0.04,
440,2006,2006,3,6,0.15,
440,2006,2006,3,7,0.59,E70
440,2006,2006,3,10,0,
440,2006,2006,3,11,0.24,E70
440,2006,2006,3,12,0.31,E70
440,2006,2006,3,13,0.04,E70
440,2006,2006,3,15,0.01,
440,2006,2006,3,17,0,
440,2006,2006,3,18,0.39,E70
440,2006,2006,3,21,0.31,E70
440,2006,2006,3,26,0.1,
440,2006,2006,3,28,0.46,
440,2006,2006,3,29,1,
440,2006,2006,3,30,0.15,
440,2006,2006,3,31,0.02,
440,2006,2006,4,1,0.32,
440,2006,2006,4,3,0.08,
440,2006,2006,4,4,3.75,
440,2006,2006,4,5,0.6,
440,2006,2006,4,6,0.04,
440,2006,2006,4,11,0.16,
440,2006,2006,4,14,0.04,
440,2006,2006,4,15,0.7,
440,2006,2006,4,17,0.02,
440,2006,2006,4,23,0,
440,2006,2006,4,26,0.15,
440,2006,2006,5,21,0.04,E70
440,2006,2006,5,22,1.4,
440,2006,2006,8,4,0.01,
440,2007,2006,9,12,0,
440,2007,2006,10,2,0.14,
440,2007,2006,10,14,0,
440,2007,2006,11,27,0.47,
440,2007,2006,12,9,0.03,
440,2007,2006,12,10,0.48,
440,2007,2006,12,11,0.05,
440,2007,2006,12,16,0.04,E70
440,2007,2006,12,27,0.41,
440,2007,2006,12,28,0,
440,2007,2007,1,27,0.12,
440,2007,2007,1,28,1.3,
440,2007,2007,1,29,0.4,
440,2007,2007,1,31,0.98,
440,2007,2007,2,11,0.84,
440,2007,2007,2,19,0.4,
440,2007,2007,2,23,0.6,
440,2007,2007,2,27,0.13,
440,2007,2007,2,28,0,
440,2007,2007,4,20,0.8,
440,2007,2007,4,21,0.11,
440,2007,2007,4,23,0.1,E70
440,2008,2007,9,22,0.24,E70
440,2008,2007,9,23,0,E70
440,2008,2007,10,13,0.28,
440,2008,2007,10,17,0,
440,2008,2007,12,7,0.29,
440,2008,2007,12,18,0.44,
440,2008,2007,12,19,1.89,
440,2008,2008,1,5,2.75,
440,2008,2008,1,6,0.19,E70
440,2008,2008,1,7,0.51,E70
440,2008,2008,1,22,0.08,E70
440,2008,2008,1,23,1.73,
440,2008,2008,1,24,3,
440,2008,2008,1,25,0.63,E70
440,2008,2008,1,26,0.04,E70
440,2008,2008,1,27,2.05,
440,2008,2008,1,28,0.8,
440,2008,2008,2,3,0.63,E70
440,2008,2008,2,4,0.08,E70
440,2008,2008,2,20,0.31,
440,2008,2008,2,21,0,
440,2008,2008,2,22,0.24,
440,2008,2008,2,23,0.08,E70
440,2008,2008,2,24,0.79,E70
440,2008,2008,2,25,0.12,E70
440,2008,2008,4,3,0.12,
440,2008,2008,5,24,0.08,E70
440,2009,2008,9,1,0,
440,2009,2008,9,25,0,
440,2009,2008,10,5,0.06,
440,2009,2008,10,6,0,
440,2009,2008,10,31,0.04,
440,2009,2008,11,1,0.11,
440,2009,2008,11,2,0.3,
440,2009,2008,11,3,0.01,
440,2009,2008,11,4,0.41,
440,2009,2008,11,26,0.63,
440,2009,2008,11,27,0.38,
440,2009,2008,12,15,1.9,
440,2009,2008,12,16,0.02,
440,2009,2008,12,17,0.1,
440,2009,2008,12,22,0.26,
440,2009,2008,12,25,0.05,
440,2009,2008,12,26,0.3,
440,2009,2009,1,22,0.06,
440,2009,2009,1,23,0.38,
440,2009,2009,1,24,0.25,
440,2009,2009,1,25,0.05,
440,2009,2009,1,26,0,
440,2009,2009,2,5,0.08,
440,2009,2009,2,6,0.79,
440,2009,2009,2,7,1.08,
440,2009,2009,2,8,0.06,
440,2009,2009,2,9,0.29,
440,2009,2009,2,10,0.04,
440,2009,2009,2,12,0.01,
440,2009,2009,2,14,0.66,
440,2009,2009,2,16,0.46,
440,2009,2009,2,17,0.75,
440,2009,2009,2,18,0.06,
440,2009,2009,2,22,0.04,
440,2009,2009,2,23,0.07,
440,2009,2009,3,4,0.38,
440,2009,2009,3,5,0.01,
440,2009,2009,3,21,0.06,
440,2009,2009,3,22,0.5,
440,2009,2009,3,23,0.01,
440,2009,2009,4,8,0.39,
440,2009,2009,4,9,0.02,
440,2009,2009,4,11,0.01,
440,2009,2009,6,5,0.33,
440,2009,2009,6,6,0.16,
440,2010,2009,10,13,0.03,
440,2010,2009,10,14,3.76,
440,2010,2009,10,15,0.12,
440,2010,2009,12,7,0.63,
440,2010,2009,12,8,1.15,
440,2010,2009,12,11,0.54,
440,2010,2009,12,12,0.32,
440,2010,2009,12,13,0.9,
440,2010,2009,12,30,0.03,
440,2010,2009,12,31,0.1,
440,2010,2010,1,13,0.32,
440,2010,2010,1,18,1.04,
440,2010,2010,1,19,0.85,
440,2010,2010,1,20,0.67,
440,2010,2010,1,21,1,
440,2010,2010,1,22,1.82,
440,2010,2010,1,23,0.47,
440,2010,2010,1,27,0.32,
440,2010,2010,1,28,0.01,
440,2010,2010,2,4,0.01,
440,2010,2010,2,5,0.69,
440,2010,2010,2,6,0.77,
440,2010,2010,2,7,0.25,
440,2010,2010,2,10,0.4,
440,2010,2010,2,11,0.01,
440,2010,2010,2,20,0.24,
440,2010,2010,2,22,0.02,
440,2010,2010,2,24,0.01,
440,2010,2010,2,25,0.32,
440,2010,2010,2,27,1.42,
440,2010,2010,2,28,0.1,
440,2010,2010,3,1,0.01,
440,2010,2010,3,4,0.2,
440,2010,2010,3,7,0.26,
440,2010,2010,4,1,0.09,
440,2010,2010,4,5,0.5,
440,2010,2010,4,6,0.01,
440,2010,2010,4,12,1.37,
440,2010,2010,4,13,0.01,
440,2010,2010,4,21,0.63,
440,2010,2010,4,22,0.03,
440,2010,2010,4,23,0.01,
440,2010,2010,5,18,0.15,
440,2010,2010,5,19,0.02,
440,2010,2010,6,29,0.01,
440,2010,2010,6,30,0.01,
440,2010,2010,7,7,0.01,
440,2011,2010,10,4,0.01,
440,2011,2010,10,5,0.01,
440,2011,2010,10,6,0.64,
440,2011,2010,10,7,0.06,
440,2011,2010,10,16,0.03,
440,2011,2010,10,17,0.08,
440,2011,2010,10,18,0.02,
440,2011,2010,10,19,0.19,
440,2011,2010,10,20,0.31,
440,2011,2010,10,21,0.03,
440,2011,2010,10,22,0.01,
440,2011,2010,10,30,1.15,
440,2011,2010,11,1,0.01,
440,2011,2010,11,8,0.19,
440,2011,2010,11,20,0.7,
440,2011,2010,11,21,0.32,
440,2011,2010,11,22,0.01,
440,2011,2010,11,24,0.01,
440,2011,2010,12,6,0.58,
440,2011,2010,12,17,0.24,
440,2011,2010,12,18,1.26,
440,2011,2010,12,19,3.37,
440,2011,2010,12,20,2.63,
440,2011,2010,12,21,0.43,
440,2011,2010,12,22,1.06,
440,2011,2010,12,23,0.17,
440,2011,2010,12,26,0.92,
440,2011,2010,12,28,0.01,
440,2011,2010,12,29,0.85,
440,2011,2010,12,30,0.01,
440,2011,2011,1,2,0.35,
440,2011,2011,1,3,0.85,
440,2011,2011,1,30,0.01,
440,2011,2011,1,31,0.25,
440,2011,2011,2,15,0.13,
440,2011,2011,2,16,0.49,
440,2011,2011,2,17,0.18,
440,2011,2011,2,18,0.03,
440,2011,2011,2,19,1.31,
440,2011,2011,2,20,0.48,
440,2011,2011,2,25,0.04,
440,2011,2011,2,26,1.32,
440,2011,2011,3,2,0.09,
440,2011,2011,3,3,0.22,
440,2011,2011,3,19,0.07,
440,2011,2011,3,20,3.65,
440,2011,2011,3,21,2.8,
440,2011,2011,3,22,0.01,
440,2011,2011,3,24,0.49,
440,2011,2011,3,25,0.88,
440,2011,2011,3,27,0.15,
440,2011,2011,5,15,0.12,
440,2011,2011,5,17,0.27,
440,2011,2011,5,18,0.2,
440,2011,2011,6,5,0.31,
440,2011,2011,6,6,1.23,
440,2011,2011,6,11,0.01,
440,2011,2011,6,16,0.01,
440,2011,2011,6,23,0.01,
440,2011,2011,8,31,0,
440,2012,2011,10,1,0,
440,2012,2011,10,4,0.04,
440,2012,2011,10,5,1.04,
440,2012,2011,10,20,0.01,
440,2012,2011,10,21,0.01,
440,2012,2011,10,24,0.01,
440,2012,2011,11,6,0.22,
440,2012,2011,11,11,0.13,
440,2012,2011,11,12,0.59,
440,2012,2011,11,17,0.01,
440,2012,2011,11,20,2.12,
440,2012,2011,11,21,0.02,
440,2012,2011,11,22,0.01,
440,2012,2011,12,12,1.32,
440,2012,2011,12,15,0.01,
440,2012,2012,1,21,1.69,
440,2012,2012,1,23,0.79,
440,2012,2012,2,7,0.1,
440,2012,2012,2,15,0.01,
440,2012,2012,3,17,1,
440,2012,2012,3,18,0.09,
440,2012,2012,3,19,0.01,
440,2012,2012,3,25,0.8,
440,2012,2012,3,26,0.32,
440,2012,2012,4,1,0.35,
440,2012,2012,4,11,1.47,
440,2012,2012,4,13,0.43,
440,2012,2012,4,14,0.54,
440,2012,2012,4,23,0.06,
440,2012,2012,4,25,0.02,
440,2012,2012,4,26,0.35,
440,2012,2012,4,27,0.01,
440,2012,2012,5,1,0.01,
440,2012,2012,6,15,0.01,
440,2013,2012,9,6,0.02,
440,2013,2012,9,7,0.04,
440,2013,2012,10,23,0.03,
440,2013,2012,11,16,0.03,
440,2013,2012,11,17,0.68,P
440,2013,2012,11,18,0.25,P
440,2013,2012,11,20,0.01,
440,2013,2012,11,29,0.53,P
440,2013,2012,11,30,0.45,P
440,2013,2012,12,1,0.67,P
440,2013,2012,12,2,0.16,P
440,2013,2012,12,3,1.03,P
440,2013,2012,12,4,0.01,
440,2013,2012,12,5,0.01,
440,2013,2012,12,10,0.01,
440,2013,2012,12,13,0.33,P
440,2013,2012,12,15,0.04,
440,2013,2012,12,16,0.08,P
440,2013,2012,12,17,0.09,P
440,2013,2012,12,18,0.25,P
440,2013,2012,12,23,0.26,P
440,2013,2012,12,24,1.16,P
440,2013,2012,12,26,0.33,P
440,2013,2012,12,29,0.2,P
440,2013,2012,12,30,0.24,P
440,2013,2013,1,6,0.11,P
440,2013,2013,1,7,0.23,P
440,2013,2013,1,11,0.02,
440,2013,2013,1,24,1.05,P
440,2013,2013,1,25,0.56,P
440,2013,2013,1,26,0.14,P
440,2013,2013,1,27,0.02,
440,2013,2013,2,9,0.01,
440,2013,2013,2,10,0.02,
440,2013,2013,2,11,0.01,
440,2013,2013,2,20,0.16,
440,2013,2013,3,7,0.07,
440,2013,2013,3,8,0.86,
440,2013,2013,3,9,0.01,
440,2013,2013,3,31,0.19,
440,2013,2013,4,1,0.39,
440,2013,2013,4,25,0.04,
440,2013,2013,4,30,0.02,
440,2013,2013,5,1,0.01,
440,2013,2013,5,6,0.05,
440,2013,2013,5,7,0.01,
440,2013,2013,6,3,0.02,
440,2013,2013,6,4,0.01,
440,2013,2013,6,9,0.04,
440,2013,2013,6,16,0.01,
440,2013,2013,7,22,0.05,
440,2013,2013,7,23,0.01,
440,2014,2013,9,12,0.01,
440,2014,2013,10,29,0.12,
440,2014,2013,11,21,0.31,
440,2014,2013,11,22,0.01,
440,2014,2013,11,23,0.03,
440,2014,2013,11,29,0.46,
440,2014,2013,11,30,0.01,
440,2014,2013,12,7,0.15,
440,2014,2013,12,8,0.02,
440,2014,2014,2,3,0.23,
440,2014,2014,2,4,0.01,
440,2014,2014,2,7,0.26,
440,2014,2014,2,10,0.01,
440,2014,2014,2,27,1.72,
440,2014,2014,2,28,1.68,
440,2014,2014,3,1,0.49,
440,2014,2014,3,2,0.81,
440,2014,2014,3,3,0.06,
440,2014,2014,4,1,0.11,
440,2014,2014,4,2,0.29,
440,2014,2014,4,5,0.05,
440,2014,2014,4,26,0.01,
440,2014,2014,4,27,0.01,
440,2014,2014,7,16,0.02,
440,2015,2014,11,1,1.09,
440,2015,2014,11,2,0.11,
440,2015,2014,12,1,0.01,
440,2015,2014,12,2,0.41,
440,2015,2014,12,3,1.97,
440,2015,2014,12,4,0.13,
440,2015,2014,12,5,0.02,
440,2015,2014,12,12,2.6,
440,2015,2014,12,13,0.16,
440,2015,2014,12,14,0.01,
440,2015,2014,12,16,0.31,
440,2015,2014,12,17,0.33,
440,2015,2014,12,19,0.01,
440,2015,2015,1,11,1.36,
440,2015,2015,1,13,0.01,
440,2015,2015,1,27,0.11,
440,2015,2015,2,7,0.1,
440,2015,2015,2,8,0.66,
440,2015,2015,2,9,0.11,
440,2015,2015,2,23,0.12,
440,2015,2015,2,24,0.47,
440,2015,2015,3,1,0.11,
440,2015,2015,3,2,0.03,
440,2015,2015,3,3,0.07,
440,2015,2015,4,8,0.31,
440,2015,2015,5,14,0.01,
440,2015,2015,5,15,0.26,
440,2015,2015,6,9,0.05,
440,2015,2015,6,10,0.53,
440,2015,2015,6,12,0.01,
440,2015,2015,7,20,0.01,
440,2015,2015,7,21,0.01,
440,2016,2015,9,15,0.43,
440,2016,2015,9,16,0.04,
440,2016,2015,10,5,0.27,
440,2016,2015,10,15,0.02,
440,2016,2015,10,16,0.01,
440,2016,2015,11,3,0.02,
440,2016,2015,11,16,0.08,
440,2016,2015,12,14,0.17,
440,2016,2015,12,20,0.18,
440,2016,2016,1,5,1.38,
440,2016,2016,1,6,0.75,
440,2016,2016,1,7,1.84,
440,2016,2016,1,8,0.04,
440,2016,2016,1,10,0.04,
440,2016,2016,1,11,0.11,
440,2016,2016,1,19,0.09,
440,2016,2016,1,20,0.55,
440,2016,2016,1,23,0.06,
440,2016,2016,1,31,0.35,
440,2016,2016,2,1,0.73,
440,2016,2016,2,18,0.49,
440,2016,2016,2,19,0.01,
440,2016,2016,3,6,1.52,
440,2016,2016,3,7,0.44,
440,2016,2016,3,8,0.12,
440,2016,2016,3,12,0.68,
440,2016,2016,4,8,0.19,
440,2016,2016,4,9,0.26,
440,2016,2016,4,10,0.16,
440,2016,2016,4,11,0.02,
440,2016,2016,5,4,0.02,
440,2016,2016,5,29,0.02,
440,2016,2016,6,12,0.01,
440,2017,2016,10,17,0.34,
440,2017,2016,10,18,0.01,
440,2017,2016,10,28,0.29,
440,2017,2016,10,30,0.02,
440,2017,2016,10,31,0.13,
440,2017,2016,11,21,0.43,
440,2017,2016,11,27,0.44,
440,2017,2016,12,9,0.03,
440,2017,2016,12,10,0.01,
440,2017,2016,12,16,1.62,
440,2017,2016,12,24,1.33,
440,2017,2016,12,31,0.14,
440,2017,2017,1,1,0.08,
440,2017,2017,1,4,0.05,
440,2017,2017,1,5,0.78,
440,2017,2017,1,6,0.01,
440,2017,2017,1,7,0.23,
440,2017,2017,1,8,0.2,
440,2017,2017,1,9,1.28,
440,2017,2017,1,10,0.01,
440,2017,2017,1,11,0.86,
440,2017,2017,1,12,0.28,
440,2017,2017,1,13,0.14,
440,2017,2017,1,19,0.88,
440,2017,2017,1,20,0.46,
440,2017,2017,1,21,2.05,
440,2017,2017,1,22,0.4,
440,2017,2017,1,23,1.29,
440,2017,2017,1,24,0.23,
440,2017,2017,2,2,0.03,
440,2017,2017,2,3,0.23,
440,2017,2017,2,4,0.15,
440,2017,2017,2,6,1.45,
440,2017,2017,2,7,0.4,
440,2017,2017,2,8,0.65,
440,2017,2017,2,9,0.01,
440,2017,2017,2,10,0.01,
440,2017,2017,2,11,0.68,
440,2017,2017,2,12,0.02,
