County of Santa Barbara,,,,,,,,,,,
Daily Rainfall Record - through 08-31-2020 ,,,,,,,,,,,
,,,,,,,,,,,
#255 - El Deseo Ranch,,,,,,,,,,,
"Lat 34-29-29, Long 119-41-44, Elev 3300 ft",,,,,,,,,,,
,,,,,,,,,,,
Daily Rainfall (in inches) recorded as of 8am for the previous 24 hours (PST),,,,,,,,,,,
"Codes: PR = Preliminary data,  E = Estimated from nearby gauge",,,,,,,,,,,
,,,,,,,,,,,
station id,water year,year,month,day,daily rain,code,,,,,
255,2001,2001,2,28,0.13,,,,,,
255,2001,2001,3,3,0.01,,,,,,
255,2001,2001,3,4,0.13,,,,,,
255,2001,2001,3,5,9.31,,,,,,
255,2001,2001,3,6,4.43,,,,,,
255,2001,2001,3,7,0.08,,,,,,
255,2001,2001,3,9,0.01,,,,,,
255,2001,2001,3,10,0.05,,,,,,
255,2001,2001,3,12,0.01,,,,,,
255,2001,2001,3,14,0.01,,,,,,
255,2001,2001,4,5,0.83,,,,,,
255,2001,2001,4,7,2.42,,,,,,
255,2001,2001,4,8,0.11,,,,,,
255,2001,2001,4,10,0.35,,,,,,
255,2001,2001,4,12,0.02,,,,,,
255,2001,2001,4,21,1.39,,,,,,
255,2001,2001,4,22,0.07,,,,,,
255,2001,2001,5,28,0.05,,,,,,
255,2002,2001,9,18,0.01,,,,,,
255,2002,2001,10,30,0.08,,,,,,
255,2002,2001,10,31,0.76,,,,,,
255,2002,2001,11,2,0.01,,,,,,
255,2002,2001,11,11,0.86,,,,,,
255,2002,2001,11,12,0.35,,,,,,
255,2002,2001,11,13,2.42,,,,,,
255,2002,2001,11,24,0.10,,,,,,
255,2002,2001,11,25,1.74,,,,,,
255,2002,2001,11,29,0.72,,,,,,
255,2002,2001,11,30,0.13,,,,,,
255,2002,2001,12,2,0.01,,,,,,
255,2002,2001,12,3,1.01,,,,,,
255,2002,2001,12,14,0.11,,,,,,
255,2002,2001,12,15,0.13,,,,,,
255,2002,2001,12,20,0.05,,,,,,
255,2002,2001,12,21,0.74,,,,,,
255,2002,2001,12,22,0.03,,,,,,
255,2002,2001,12,23,0.01,,,,,,
255,2002,2001,12,29,0.45,,,,,,
255,2002,2001,12,30,0.67,,,,,,
255,2002,2001,12,31,0.37,,,,,,
255,2002,2002,1,3,0.14,,,,,,
255,2002,2002,1,27,0.02,,,,,,
255,2002,2002,1,28,0.93,,,,,,
255,2002,2002,1,29,0.04,,,,,,
255,2002,2002,1,30,0.22,,,,,,
255,2002,2002,2,17,0.43,,,,,,
255,2002,2002,2,18,0.13,,,,,,
255,2002,2002,3,7,0.51,,,,,,
255,2002,2002,3,8,0.99,,,,,,
255,2002,2002,3,18,0.60,,,,,,
255,2002,2002,3,23,0.10,,,,,,
255,2002,2002,3,24,0.44,,,,,,
255,2002,2002,4,26,0.04,,,,,,
255,2002,2002,4,27,0.03,,,,,,
255,2002,2002,5,20,0.11,,,,,,
255,2002,2002,5,21,0.05,,,,,,
255,2002,2002,6,9,0.01,,,,,,
255,2003,2002,9,29,0.36,,,,,,
255,2003,2002,10,17,0.02,,,,,,
255,2003,2002,11,7,0.06,,,,,,
255,2003,2002,11,8,4.69,,,,,,
255,2003,2002,11,9,2.68,,,,,,
255,2003,2002,11,10,0.32,,,,,,
255,2003,2002,11,20,0.01,,,,,,
255,2003,2002,11,30,0.01,,,,,,
255,2003,2002,12,1,0.15,,,,,,
255,2003,2002,12,7,0.06,,,,,,
255,2003,2002,12,15,0.55,,,,,,
255,2003,2002,12,16,0.01,,,,,,
255,2003,2002,12,17,3.11,,,,,,
255,2003,2002,12,18,0.21,,,,,,
255,2003,2002,12,20,3.11,,,,,,
255,2003,2002,12,21,0.01,,,,,,
255,2003,2002,12,22,1.01,,,,,,
255,2003,2002,12,23,0.01,,,,,,
255,2003,2002,12,29,0.78,,,,,,
255,2003,2002,12,31,0.06,,,,,,
255,2003,2003,1,1,0.16,,,,,,
255,2003,2003,1,10,0.01,,,,,,
255,2003,2003,2,11,0.78,,,,,,
255,2003,2003,2,12,1.27,,,,,,
255,2003,2003,2,13,3.30,,,,,,
255,2003,2003,2,14,0.26,,,,,,
255,2003,2003,2,16,0.07,,,,,,
255,2003,2003,2,17,0.03,,,,,,
255,2003,2003,2,20,0.01,,,,,,
255,2003,2003,2,25,0.94,,,,,,
255,2003,2003,2,27,0.14,,,,,,
255,2003,2003,3,5,0.56,,,,,,
255,2003,2003,3,15,3.66,,,,,,
255,2003,2003,3,16,2.36,,,,,,
255,2003,2003,3,21,0.03,,,,,,
255,2003,2003,4,5,0.05,,,,,,
255,2003,2003,4,12,0.01,,,,,,
255,2003,2003,4,13,1.03,,,,,,
255,2003,2003,4,14,3.16,,,,,,
255,2003,2003,4,15,0.33,,,,,,
255,2003,2003,4,18,0.11,,,,,,
255,2003,2003,4,25,0.01,,,,,,
255,2003,2003,4,28,0.17,,,,,,
255,2003,2003,4,29,0.09,,,,,,
255,2003,2003,5,3,2.88,,,,,,
255,2003,2003,5,4,0.94,,,,,,
255,2003,2003,5,8,0.02,,,,,,
255,2003,2003,6,10,0.05,,,,,,
255,2003,2003,6,11,0.03,,,,,,
255,2004,2003,9,9,0.01,,,,,,
255,2004,2003,10,20,0.07,,,,,,
255,2004,2003,11,1,1.06,,,,,,
255,2004,2003,11,2,0.01,,,,,,
255,2004,2003,11,3,0.08,,,,,,
255,2004,2003,11,4,0.03,,,,,,
255,2004,2003,11,9,1.28,,,,,,
255,2004,2003,11,12,0.05,,,,,,
255,2004,2003,11,13,0.18,,,,,,
255,2004,2003,11,16,0.05,,,,,,
255,2004,2003,12,7,0.01,,,,,,
255,2004,2003,12,8,0.05,,,,,,
255,2004,2003,12,11,0.04,,,,,,
255,2004,2003,12,15,0.33,,,,,,
255,2004,2003,12,20,0.02,,,,,,
255,2004,2003,12,21,0.07,,,,,,
255,2004,2003,12,23,0.05,,,,,,
255,2004,2003,12,24,0.62,,,,,,
255,2004,2003,12,25,1.11,,,,,,
255,2004,2003,12,26,2.14,,,,,,
255,2004,2003,12,30,0.02,,,,,,
255,2004,2004,1,2,0.64,,,,,,
255,2004,2004,1,3,0.26,,,,,,
255,2004,2004,1,7,0.03,,,,,,
255,2004,2004,1,28,0.04,,,,,,
255,2004,2004,2,3,1.48,,,,,,
255,2004,2004,2,18,0.03,,,,,,
255,2004,2004,2,19,1.12,,,,,,
255,2004,2004,2,21,0.15,,,,,,
255,2004,2004,2,22,0.78,,,,,,
255,2004,2004,2,23,0.81,,,,,,
255,2004,2004,2,25,0.15,,,,,,
255,2004,2004,2,26,6.44,,,,,,
255,2004,2004,3,2,0.68,,,,,,
255,2004,2004,3,26,0.02,,,,,,
255,2005,2004,10,17,1.27,,,,,,
255,2005,2004,10,18,0.90,,,,,,
255,2005,2004,10,19,0.94,,,,,,
255,2005,2004,10,20,6.53,,,,,,
255,2005,2004,10,21,0.02,,,,,,
255,2005,2004,10,27,2.55,,,,,,
255,2005,2004,10,28,0.10,,,,,,
255,2005,2004,11,4,0.08,,,,,,
255,2005,2004,11,5,0.40,,,,,,
255,2005,2004,11,28,0.12,,,,,,
255,2005,2004,12,5,0.09,,,,,,
255,2005,2004,12,6,0.30,,,,,,
255,2005,2004,12,7,0.01,,,,,,
255,2005,2004,12,8,0.52,,,,,,
255,2005,2004,12,9,0.01,,,,,,
255,2005,2004,12,27,0.42,,,,,,
255,2005,2004,12,28,7.60,,,,,,
255,2005,2004,12,29,3.31,,,,,,
255,2005,2004,12,30,0.22,,,,,,
255,2005,2004,12,31,8.46,,,,,,
255,2005,2005,1,1,0.01,,,,,,
255,2005,2005,1,2,0.28,,,,,,
255,2005,2005,1,3,3.68,,,,,,
255,2005,2005,1,4,0.16,,,,,,
255,2005,2005,1,5,0.04,,,,,,
255,2005,2005,1,7,1.15,,,,,,
255,2005,2005,1,8,2.36,,,,,,
255,2005,2005,1,9,9.73,,,,,,
255,2005,2005,1,10,9.15,,,,,,
255,2005,2005,1,11,1.95,,,,,,
255,2005,2005,1,12,0.10,,,,,,
255,2005,2005,1,14,0.01,,,,,,
255,2005,2005,1,27,0.18,,,,,,
255,2005,2005,1,28,0.49,,,,,,
255,2005,2005,1,29,0.39,,,,,,
255,2005,2005,2,11,0.69,,,,,,
255,2005,2005,2,12,0.16,,,,,,
255,2005,2005,2,13,0.07,,,,,,
255,2005,2005,2,14,0.03,,,,,,
255,2005,2005,2,16,0.50,,,,,,
255,2005,2005,2,17,0.27,,,,,,
255,2005,2005,2,18,1.30,,,,,,
255,2005,2005,2,19,1.86,,,,,,
255,2005,2005,2,20,2.57,,,,,,
255,2005,2005,2,21,6.47,,,,,,
255,2005,2005,2,22,1.20,,,,,,
255,2005,2005,2,23,1.25,,,,,,
255,2005,2005,2,28,0.31,,,,,,
255,2005,2005,3,1,0.16,,,,,,
255,2005,2005,3,3,0.27,,,,,,
255,2005,2005,3,4,0.49,,,,,,
255,2005,2005,3,5,0.35,,,,,,
255,2005,2005,3,14,0.01,,,,,,
255,2005,2005,3,19,0.60,,,,,,
255,2005,2005,3,20,0.33,,,,,,
255,2005,2005,3,21,0.01,,,,,,
255,2005,2005,3,22,0.07,,,,,,
255,2005,2005,3,23,3.57,,,,,,
255,2005,2005,3,24,0.01,,,,,,
255,2005,2005,3,25,0.03,,,,,,
255,2005,2005,3,28,0.18,,,,,,
255,2005,2005,3,29,0.01,,,,,,
255,2005,2005,4,9,0.04,,,,,,
255,2005,2005,4,27,0.01,,,,,,
255,2005,2005,4,28,1.56,,,,,,
255,2005,2005,4,29,0.03,,,,,,
255,2005,2005,5,5,0.24,,,,,,
255,2005,2005,5,6,2.35,,,,,,
255,2005,2005,5,7,0.02,,,,,,
255,2005,2005,5,9,0.30,,,,,,
255,2005,2005,5,10,0.04,,,,,,
255,2006,2005,9,9,0.01,,,,,,
255,2006,2005,9,26,0.13,,,,,,
255,2006,2005,9,27,0.06,,,,,,
255,2006,2005,10,17,0.16,,,,,,
255,2006,2005,10,18,0.72,,,,,,
255,2006,2005,10,20,0.01,,,,,,
255,2006,2005,10,24,0.01,,,,,,
255,2006,2005,10,25,0.09,,,,,,
255,2006,2005,10,28,0.03,,,,,,
255,2006,2005,11,9,1.76,,,,,,
255,2006,2005,11,10,1.62,,,,,,
255,2006,2005,12,2,0.34,,,,,,
255,2006,2005,12,3,0.22,,,,,,
255,2006,2005,12,19,0.14,,,,,,
255,2006,2005,12,26,0.28,,,,,,
255,2006,2005,12,29,0.02,,,,,,
255,2006,2005,12,31,0.24,,,,,,
255,2006,2006,1,1,2.29,,,,,,
255,2006,2006,1,2,6.73,,,,,,
255,2006,2006,1,3,1.89,,,,,,
255,2006,2006,1,7,0.03,,,,,,
255,2006,2006,1,14,0.36,,,,,,
255,2006,2006,1,15,0.34,,,,,,
255,2006,2006,1,18,0.03,,,,,,
255,2006,2006,1,19,0.02,,,,,,
255,2006,2006,2,18,0.23,,,,,,
255,2006,2006,2,19,0.36,,,,,,
255,2006,2006,2,20,0.37,,,,,,
255,2006,2006,2,27,0.02,,,,,,
255,2006,2006,2,28,5.47,,,,,,
255,2006,2006,3,1,0.02,,,,,,
255,2006,2006,3,3,0.99,,,,,,
255,2006,2006,3,4,0.11,,,,,,
255,2006,2006,3,6,0.11,,,,,,
255,2006,2006,3,7,0.88,,,,,,
255,2006,2006,3,11,0.16,,,,,,
255,2006,2006,3,12,0.58,,,,,,
255,2006,2006,3,13,0.36,,,,,,
255,2006,2006,3,14,0.05,,,,,,
255,2006,2006,3,15,0.07,,,,,,
255,2006,2006,3,17,0.01,,,,,,
255,2006,2006,3,18,0.87,,,,,,
255,2006,2006,3,21,0.53,,,,,,
255,2006,2006,3,26,0.13,,,,,,
255,2006,2006,3,28,0.64,,,,,,
255,2006,2006,3,29,2.12,,,,,,
255,2006,2006,3,30,0.07,,,,,,
255,2006,2006,3,31,0.06,,,,,,
255,2006,2006,4,1,0.88,,,,,,
255,2006,2006,4,3,0.08,,,,,,
255,2006,2006,4,4,5.97,,,,,,
255,2006,2006,4,5,1.62,,,,,,
255,2006,2006,4,6,0.22,,,,,,
255,2006,2006,4,8,0.06,,,,,,
255,2006,2006,4,11,0.53,,,,,,
255,2006,2006,4,12,0.01,,,,,,
255,2006,2006,4,14,0.03,,,,,,
255,2006,2006,4,15,1.42,,,,,,
255,2006,2006,4,17,0.03,,,,,,
255,2006,2006,4,23,0.20,,,,,,
255,2006,2006,4,26,0.12,,,,,,
255,2006,2006,4,27,0.01,,,,,,
255,2006,2006,4,29,0.01,,,,,,
255,2006,2006,5,5,0.01,,,,,,
255,2006,2006,5,21,0.04,,,,,,
255,2006,2006,5,22,2.02,,,,,,
255,2006,2006,5,24,0.02,,,,,,
255,2006,2006,8,4,0.01,,,,,,
255,2006,2006,8,5,0.03,,,,,,
255,2007,2006,9,30,0.01,,,,,,
255,2007,2006,10,2,0.29,,,,,,
255,2007,2006,10,5,0.11,,,,,,
255,2007,2006,10,14,0.05,,,,,,
255,2007,2006,11,27,0.35,,,,,,
255,2007,2006,12,9,0.13,,,,,,
255,2007,2006,12,10,1.36,,,,,,
255,2007,2006,12,11,0.14,,,,,,
255,2007,2006,12,16,0.01,,,,,,
255,2007,2006,12,17,0.01,,,,,,
255,2007,2006,12,22,0.08,,,,,,
255,2007,2006,12,27,0.41,,,,,,
255,2007,2006,12,28,0.01,,,,,,
255,2007,2007,1,5,0.02,,,,,,
255,2007,2007,1,18,0.02,,,,,,
255,2007,2007,1,27,0.10,,,,,,
255,2007,2007,1,28,2.92,,,,,,
255,2007,2007,1,29,0.58,,,,,,
255,2007,2007,1,31,0.76,,,,,,
255,2007,2007,2,3,0.01,,,,,,
255,2007,2007,2,11,1.48,,,,,,
255,2007,2007,2,13,0.01,,,,,,
255,2007,2007,2,19,1.24,,,,,,
255,2007,2007,2,21,0.01,,,,,,
255,2007,2007,2,22,0.08,,,,,,
255,2007,2007,2,23,1.06,,,,,,
255,2007,2007,2,24,0.03,,,,,,
255,2007,2007,2,25,0.01,,,,,,
255,2007,2007,2,27,0.67,,,,,,
255,2007,2007,2,28,0.04,,,,,,
255,2007,2007,3,1,0.05,,,,,,
255,2007,2007,3,21,0.49,,,,,,
255,2007,2007,3,22,0.02,,,,,,
255,2007,2007,3,27,0.01,,,,,,
255,2007,2007,4,20,0.41,,,,,,
255,2007,2007,4,21,0.60,,,,,,
255,2007,2007,4,23,0.15,,,,,,
255,2007,2007,8,30,0.01,,,,,,
255,2008,2007,9,22,0.81,,,,,,
255,2008,2007,10,13,0.52,,,,,,
255,2008,2007,10,17,0.15,,,,,,
255,2008,2007,11,12,0.05,,,,,,
255,2008,2007,12,7,1.07,,,,,,
255,2008,2007,12,8,0.05,,,,,,
255,2008,2007,12,18,0.79,,,,,,
255,2008,2007,12,19,6.75,,,,,,
255,2008,2007,12,20,0.01,,,,,,
255,2008,2007,12,21,0.08,,,,,,
255,2008,2008,1,4,0.01,,,,,,
255,2008,2008,1,5,10.60,,,,,,
255,2008,2008,1,6,1.11,,,,,,
255,2008,2008,1,7,1.00,,,,,,
255,2008,2008,1,9,0.02,,,,,,
255,2008,2008,1,18,0.00,,,,,,
255,2008,2008,1,22,0.44,,,,,,
255,2008,2008,1,23,3.99,,,,,,
255,2008,2008,1,24,1.75,,,,,,
255,2008,2008,1,25,2.93,,,,,,
255,2008,2008,1,26,0.44,,,,,,
255,2008,2008,1,27,3.69,,,,,,
255,2008,2008,1,28,2.43,,,,,,
255,2008,2008,1,29,0.02,,,,,,
255,2008,2008,2,3,0.87,,,,,,
255,2008,2008,2,4,0.17,,,,,,
255,2008,2008,2,20,0.35,,,,,,
255,2008,2008,2,21,0.05,,,,,,
255,2008,2008,2,22,0.76,,,,,,
255,2008,2008,2,23,0.25,,,,,,
255,2008,2008,2,24,1.74,,,,,,
255,2008,2008,2,25,0.51,,,,,,
255,2008,2008,4,3,0.45,,,,,,
255,2009,2008,10,5,0.15,,,,,,
255,2009,2008,10,31,0.06,,,,,,
255,2009,2008,11,1,0.30,,,,,,
255,2009,2008,11,2,0.70,,,,,,
255,2009,2008,11,4,0.73,,,,,,
255,2009,2008,11,9,0.01,,,,,,
255,2009,2008,11,26,1.24,,,,,,
255,2009,2008,11,27,0.75,,,,,,
255,2009,2008,12,14,0.01,,,,,,
255,2009,2008,12,15,3.04,,,,,,
255,2009,2008,12,16,0.59,,,,,,
255,2009,2008,12,17,0.18,,,,,,
255,2009,2008,12,22,0.50,,,,,,
255,2009,2008,12,25,0.64,,,,,,
255,2009,2008,12,26,0.25,,,,,,
255,2009,2009,1,3,0.02,,,,,,
255,2009,2009,1,22,0.20,,,,,,
255,2009,2009,1,23,0.79,,,,,,
255,2009,2009,1,24,2.21,,,,,,
255,2009,2009,1,25,0.08,,,,,,
255,2009,2009,2,6,1.88,,,,,,
255,2009,2009,2,7,2.34,,,,,,
255,2009,2009,2,8,0.25,,,,,,
255,2009,2009,2,9,0.39,,,,,,
255,2009,2009,2,10,0.26,,,,,,
255,2009,2009,2,12,0.04,,,,,,
255,2009,2009,2,14,0.85,,,,,,
255,2009,2009,2,16,1.16,,,,,,
255,2009,2009,2,17,1.54,,,,,,
255,2009,2009,2,18,0.68,,,,,,
255,2009,2009,2,22,0.18,,,,,,
255,2009,2009,2,23,0.11,,,,,,
255,2009,2009,3,4,0.93,,,,,,
255,2009,2009,3,5,0.17,,,,,,
255,2009,2009,3,22,0.35,,,,,,
255,2009,2009,3,23,0.12,,,,,,
255,2009,2009,4,8,0.37,,,,,,
255,2009,2009,4,11,0.41,,,,,,
255,2009,2009,5,2,0.01,,,,,,
255,2009,2009,5,9,0.02,,,,,,
255,2009,2009,6,5,0.14,,,,,,
255,2009,2009,6,6,0.19,,,,,,
255,2010,2009,9,15,0.02,,,,,,
255,2010,2009,10,13,0.71,,,,,,
255,2010,2009,10,14,9.02,,,,,,
255,2010,2009,10,15,0.12,,,,,,
255,2010,2009,12,7,0.73,,,,,,
255,2010,2009,12,8,1.31,,,,,,
255,2010,2009,12,11,1.10,,,,,,
255,2010,2009,12,12,0.51,,,,,,
255,2010,2009,12,13,2.13,,,,,,
255,2010,2009,12,17,0.01,,,,,,
255,2010,2009,12,22,0.05,,,,,,
255,2010,2009,12,30,0.04,,,,,,
255,2010,2009,12,31,0.17,,,,,,
255,2010,2010,1,13,0.58,,,,,,
255,2010,2010,1,18,1.51,,,,,,
255,2010,2010,1,19,2.98,,,,,,
255,2010,2010,1,20,1.34,,,,,,
255,2010,2010,1,21,2.26,,,,,,
255,2010,2010,1,22,2.26,,,,,,
255,2010,2010,1,23,0.43,,,,,,
255,2010,2010,1,24,0.17,,,,,,
255,2010,2010,1,27,0.27,,,,,,
255,2010,2010,1,30,0.01,,,,,,
255,2010,2010,2,5,0.89,,,,,,
255,2010,2010,2,6,1.55,,,,,,
255,2010,2010,2,7,0.50,,,,,,
255,2010,2010,2,10,0.55,,,,,,
255,2010,2010,2,20,0.18,,,,,,
255,2010,2010,2,21,0.01,,,,,,
255,2010,2010,2,22,0.07,,,,,,
255,2010,2010,2,24,0.04,,,,,,
255,2010,2010,2,25,0.69,,,,,,
255,2010,2010,2,27,3.25,,,,,,
255,2010,2010,2,28,1.00,,,,,,
255,2010,2010,3,2,0.03,,,,,,
255,2010,2010,3,3,0.05,,,,,,
255,2010,2010,3,4,0.41,,,,,,
255,2010,2010,3,7,0.69,,,,,,
255,2010,2010,3,12,0.01,,,,,,
255,2010,2010,4,2,0.08,,,,,,
255,2010,2010,4,5,1.05,,,,,,
255,2010,2010,4,11,0.06,,,,,,
255,2010,2010,4,12,3.26,,,,,,
255,2010,2010,4,13,0.46,,,,,,
255,2010,2010,4,20,0.02,,,,,,
255,2010,2010,4,21,0.62,,,,,,
255,2010,2010,4,22,0.01,,,,,,
255,2010,2010,4,28,0.07,,,,,,
255,2010,2010,5,1,0.01,,,,,,
255,2010,2010,5,18,0.27,,,,,,
255,2010,2010,5,19,0.02,,,,,,
255,2010,2010,5,20,0.01,,,,,,
255,2010,2010,5,27,0.05,,,,,,
255,2011,2010,10,5,0.01,,,,,,
255,2011,2010,10,6,1.27,,,,,,
255,2011,2010,10,7,0.06,,,,,,
255,2011,2010,10,18,0.04,,,,,,
255,2011,2010,10,19,0.37,,,,,,
255,2011,2010,10,20,0.32,,,,,,
255,2011,2010,10,21,0.02,,,,,,
255,2011,2010,10,22,0.02,,,,,,
255,2011,2010,10,23,0.06,,,,,,
255,2011,2010,10,25,0.06,,,,,,
255,2011,2010,10,30,0.92,,,,,,
255,2011,2010,11,8,0.26,,,,,,
255,2011,2010,11,20,2.03,,,,,,
255,2011,2010,11,21,0.76,,,,,,
255,2011,2010,11,24,0.09,,,,,,
255,2011,2010,11,27,0.01,,,,,,
255,2011,2010,11,28,0.03,,,,,,
255,2011,2010,12,6,0.82,,,,,,
255,2011,2010,12,7,0.01,,,,,,
255,2011,2010,12,17,0.34,,,,,,
255,2011,2010,12,18,1.70,,,,,,
255,2011,2010,12,19,5.73,,,,,,
255,2011,2010,12,20,5.62,,,,,,
255,2011,2010,12,21,0.69,,,,,,
255,2011,2010,12,22,3.08,,,,,,
255,2011,2010,12,23,0.58,,,,,,
255,2011,2010,12,24,0.02,,,,,,
255,2011,2010,12,26,1.09,,,,,,
255,2011,2010,12,29,1.10,,,,,,
255,2011,2010,12,30,0.06,,,,,,
255,2011,2011,1,2,0.01,,,,,,
255,2011,2011,1,3,1.38,,,,,,
255,2011,2011,1,5,0.01,,,,,,
255,2011,2011,1,31,0.16,,,,,,
255,2011,2011,2,15,0.18,,,,,,
255,2011,2011,2,16,0.73,,,,,,
255,2011,2011,2,17,0.49,,,,,,
255,2011,2011,2,18,0.29,,,,,,
255,2011,2011,2,19,1.68,,,,,,
255,2011,2011,2,20,0.07,,,,,,
255,2011,2011,2,21,0.59,,,,,,
255,2011,2011,2,25,0.14,,,,,,
255,2011,2011,2,26,2.80,,,,,,
255,2011,2011,2,27,0.01,,,,,,
255,2011,2011,3,1,0.01,,,,,,
255,2011,2011,3,2,0.08,,,,,,
255,2011,2011,3,3,0.35,,,,,,
255,2011,2011,3,4,0.01,,,,,,
255,2011,2011,3,7,0.04,,,,,,
255,2011,2011,3,19,0.53,,,,,,
255,2011,2011,3,20,6.26,,,,,,
255,2011,2011,3,21,4.17,,,,,,
255,2011,2011,3,22,0.15,,,,,,
255,2011,2011,3,24,0.46,,,,,,
255,2011,2011,3,25,2.20,,,,,,
255,2011,2011,3,27,0.19,,,,,,
255,2011,2011,3,30,0.01,,,,,,
255,2011,2011,4,3,0.02,,,,,,
255,2011,2011,4,21,0.01,,,,,,
255,2011,2011,4,23,0.03,,,,,,
255,2011,2011,5,15,0.31,,,,,,
255,2011,2011,5,16,0.18,,,,,,
255,2011,2011,5,17,0.71,,,,,,
255,2011,2011,5,18,0.43,,,,,,
255,2011,2011,5,20,0.01,,,,,,
255,2011,2011,5,29,0.01,,,,,,
255,2011,2011,6,5,0.30,,,,,,
255,2011,2011,6,6,1.23,,,,,,
255,2012,2011,9,25,0.01,,,,,,
255,2012,2011,10,4,0.07,,,,,,
255,2012,2011,10,5,0.73,,,,,,
255,2012,2011,10,6,0.61,,,,,,
255,2012,2011,10,8,0.01,,,,,,
255,2012,2011,11,4,0.05,,,,,,
255,2012,2011,11,5,0.03,,,,,,
255,2012,2011,11,6,0.42, ,,,,,
255,2012,2011,11,12,0.88, ,,,,,
255,2012,2011,11,13,0.06,,,,,,
255,2012,2011,11,20,0.62,,,,,,
255,2012,2011,11,21,1.06,,,,,,
255,2012,2011,11,22,0.01,,,,,,
255,2012,2011,11,23,0.01,,,,,,
255,2012,2011,11,24,0.01,,,,,,
255,2012,2011,12,12,0.67,,,,,,
255,2012,2011,12,13,0.15,,,,,,
255,2012,2011,12,14,0.01,,,,,,
255,2012,2012,1,21,1.85,,,,,,
255,2012,2012,1,22,0.01,,,,,,
255,2012,2012,1,23,0.43,,,,,,
255,2012,2012,1,24,0.48,,,,,,
255,2012,2012,2,7,0.01,,,,,,
255,2012,2012,2,8,0.11,,,,,,
255,2012,2012,2,11,0.01,,,,,,
255,2012,2012,2,14,0.03,,,,,,
255,2012,2012,2,16,0.06,,,,,,
255,2012,2012,2,28,0.01,,,,,,
255,2012,2012,2,29,0.01,,,,,,
255,2012,2012,3,1,0.03,,,,,,
255,2012,2012,3,17,4.14,,,,,,
255,2012,2012,3,18,0.26,,,,,,
255,2012,2012,3,19,0.26,,,,,,
255,2012,2012,3,25,2.01,,,,,,
255,2012,2012,3,26,1.08,,,,,,
255,2012,2012,4,1,0.45,,,,,,
255,2012,2012,4,11,1.84,,,,,,
255,2012,2012,4,12,0.08,,,,,,
255,2012,2012,4,13,1.22,,,,,,
255,2012,2012,4,14,0.51,,,,,,
255,2012,2012,4,25,0.03,,,,,,
255,2012,2012,4,26,0.54,,,,,,
255,2012,2012,4,27,0.16,,,,,,
255,2012,2012,8,4,0.01,,,,,,
255,2013,2012,9,6,0.02,,,,,,
255,2013,2012,9,7,0.02,,,,,,
255,2013,2012,9,8,0.01,,,,,,
255,2013,2012,10,10,0.02,,,,,,
255,2013,2012,10,11,0.01,,,,,,
255,2013,2012,10,12,0.14,,,,,,
255,2013,2012,10,21,0.01,,,,,,
255,2013,2012,10,22,0.01,,,,,,
255,2013,2012,10,23,0.08,,,,,,
255,2013,2012,11,16,0.01,,,,,,
255,2013,2012,11,17,1.56,,,,,,
255,2013,2012,11,18,1.93,,,,,,
255,2013,2012,11,19,0.14,,,,,,
255,2013,2012,11,29,1.39,,,,,,
255,2013,2012,11,30,0.66,,,,,,
255,2013,2012,12,1,0.43,,,,,,
255,2013,2012,12,2,0.35,,,,,,
255,2013,2012,12,3,1.32,,,,,,
255,2013,2012,12,4,0.04,,,,,,
255,2013,2012,12,13,0.46,,,,,,
255,2013,2012,12,15,0.05,,,,,,
255,2013,2012,12,16,0.25,,,,,,
255,2013,2012,12,17,0.27,,,,,,
255,2013,2012,12,18,0.38,,,,,,
255,2013,2012,12,19,0.01,,,,,,
255,2013,2012,12,23,0.42,,,,,,
255,2013,2012,12,24,1.24,,,,,,
255,2013,2012,12,26,0.23,,,,,,
255,2013,2012,12,29,0.21,,,,,,
255,2013,2012,12,30,0.18,,,,,,
255,2013,2012,12,31,0.51,,,,,,
255,2013,2013,1,6,0.17,,,,,,
255,2013,2013,1,7,0.22,,,,,,
255,2013,2013,1,24,1.23,,,,,,
255,2013,2013,1,25,0.32,,,,,,
255,2013,2013,1,26,0.18,,,,,,
255,2013,2013,1,27,0.01,,,,,,
255,2013,2013,2,9,0.02,,,,,,
255,2013,2013,2,11,0.01,,,,,,
255,2013,2013,2,20,0.11,,,,,,
255,2013,2013,2,21,0.13,,,,,,
255,2013,2013,3,6,0.04,,,,,,
255,2013,2013,3,7,0.09,,,,,,
255,2013,2013,3,8,0.46,,,,,,
255,2013,2013,3,9,0.33,,,,,,
255,2013,2013,3,31,0.04,,,,,,
255,2013,2013,4,1,0.45,,,,,,
255,2013,2013,4,26,0.01,,,,,,
255,2013,2013,5,6,1.14,,,,,,
255,2013,2013,7,22,0.01,,,,,,
255,2013,2013,7,23,0.01,,,,,,
255,2014,2013,10,10,0.18,,,,,,
255,2014,2013,10,28,0.01,,,,,,
255,2014,2013,10,29,0.13,,,,,,
255,2014,2013,11,21,0.76,,,,,,
255,2014,2013,11,22,0.06,,,,,,
255,2014,2013,11,23,0.22,,,,,,
255,2014,2013,11,29,0.36,,,,,,
255,2014,2013,12,7,0.32,,,,,,
255,2014,2013,12,8,0.08,,,,,,
255,2014,2013,12,19,0.01,,,,,,
255,2014,2013,12,20,0.04,,,,,,
255,2014,2014,1,31,0.02,,,,,,
255,2014,2014,2,3,0.18,,,,,,
255,2014,2014,2,4,0.01,,,,,,
